"ID","t","Age"
"Sim-Animal-Ind-263",10,"!"
"Sim-Animal-Ind-263",20,"!"
"Sim-Animal-Ind-263",30,"!"
"Sim-Animal-Ind-263",40,"!"
"Sim-Animal-Ind-263",50,"!"
"Sim-Animal-Ind-263",60,"!"
"Sim-Animal-Ind-263",70,"!"
"Sim-Animal-Ind-263",80,"!"
"Sim-Animal-Ind-263",90,"!"
"Sim-Animal-Ind-263",100,"!"
"Sim-Animal-Ind-264",10,"!"
"Sim-Animal-Ind-264",20,"!"
"Sim-Animal-Ind-264",30,"!"
"Sim-Animal-Ind-264",40,"!"
"Sim-Animal-Ind-264",50,"!"
"Sim-Animal-Ind-264",60,"A4"
"Sim-Animal-Ind-264",70,"A10+"
"Sim-Animal-Ind-264",80,"!"
"Sim-Animal-Ind-264",90,"!"
"Sim-Animal-Ind-264",100,"!"
"Sim-Animal-Ind-265",10,"!"
"Sim-Animal-Ind-265",20,"!"
"Sim-Animal-Ind-265",30,"!"
"Sim-Animal-Ind-265",40,"!"
"Sim-Animal-Ind-265",50,"!"
"Sim-Animal-Ind-265",60,"A4"
"Sim-Animal-Ind-265",70,"A10+"
"Sim-Animal-Ind-265",80,"A10+"
"Sim-Animal-Ind-265",90,"A10+"
"Sim-Animal-Ind-265",100,"A10+"
"Sim-Animal-Ind-266",10,"!"
"Sim-Animal-Ind-266",20,"!"
"Sim-Animal-Ind-266",30,"!"
"Sim-Animal-Ind-266",40,"!"
"Sim-Animal-Ind-266",50,"!"
"Sim-Animal-Ind-266",60,"A4"
"Sim-Animal-Ind-266",70,"A10+"
"Sim-Animal-Ind-266",80,"!"
"Sim-Animal-Ind-266",90,"!"
"Sim-Animal-Ind-266",100,"!"
"Sim-Animal-Ind-267",10,"!"
"Sim-Animal-Ind-267",20,"!"
"Sim-Animal-Ind-267",30,"!"
"Sim-Animal-Ind-267",40,"!"
"Sim-Animal-Ind-267",50,"!"
"Sim-Animal-Ind-267",60,"A4"
"Sim-Animal-Ind-267",70,"A10+"
"Sim-Animal-Ind-267",80,"A10+"
"Sim-Animal-Ind-267",90,"!"
"Sim-Animal-Ind-267",100,"!"
"Sim-Animal-Ind-268",10,"!"
"Sim-Animal-Ind-268",20,"!"
"Sim-Animal-Ind-268",30,"!"
"Sim-Animal-Ind-268",40,"!"
"Sim-Animal-Ind-268",50,"!"
"Sim-Animal-Ind-268",60,"A4"
"Sim-Animal-Ind-268",70,"A10+"
"Sim-Animal-Ind-268",80,"!"
"Sim-Animal-Ind-268",90,"!"
"Sim-Animal-Ind-268",100,"!"
"Sim-Animal-Ind-269",10,"!"
"Sim-Animal-Ind-269",20,"!"
"Sim-Animal-Ind-269",30,"!"
"Sim-Animal-Ind-269",40,"!"
"Sim-Animal-Ind-269",50,"!"
"Sim-Animal-Ind-269",60,"!"
"Sim-Animal-Ind-269",70,"!"
"Sim-Animal-Ind-269",80,"!"
"Sim-Animal-Ind-269",90,"!"
"Sim-Animal-Ind-269",100,"!"
"Sim-Animal-Ind-270",10,"!"
"Sim-Animal-Ind-270",20,"!"
"Sim-Animal-Ind-270",30,"!"
"Sim-Animal-Ind-270",40,"!"
"Sim-Animal-Ind-270",50,"!"
"Sim-Animal-Ind-270",60,"!"
"Sim-Animal-Ind-270",70,"!"
"Sim-Animal-Ind-270",80,"!"
"Sim-Animal-Ind-270",90,"!"
"Sim-Animal-Ind-270",100,"!"
"Sim-Animal-Ind-271",10,"!"
"Sim-Animal-Ind-271",20,"!"
"Sim-Animal-Ind-271",30,"!"
"Sim-Animal-Ind-271",40,"!"
"Sim-Animal-Ind-271",50,"!"
"Sim-Animal-Ind-271",60,"A4"
"Sim-Animal-Ind-271",70,"A10+"
"Sim-Animal-Ind-271",80,"!"
"Sim-Animal-Ind-271",90,"!"
"Sim-Animal-Ind-271",100,"!"
"Sim-Animal-Ind-272",10,"!"
"Sim-Animal-Ind-272",20,"!"
"Sim-Animal-Ind-272",30,"!"
"Sim-Animal-Ind-272",40,"!"
"Sim-Animal-Ind-272",50,"!"
"Sim-Animal-Ind-272",60,"A4"
"Sim-Animal-Ind-272",70,"A10+"
"Sim-Animal-Ind-272",80,"A10+"
"Sim-Animal-Ind-272",90,"!"
"Sim-Animal-Ind-272",100,"!"
"Sim-Animal-Ind-273",10,"!"
"Sim-Animal-Ind-273",20,"!"
"Sim-Animal-Ind-273",30,"!"
"Sim-Animal-Ind-273",40,"!"
"Sim-Animal-Ind-273",50,"!"
"Sim-Animal-Ind-273",60,"!"
"Sim-Animal-Ind-273",70,"!"
"Sim-Animal-Ind-273",80,"!"
"Sim-Animal-Ind-273",90,"!"
"Sim-Animal-Ind-273",100,"!"
"Sim-Animal-Ind-274",10,"!"
"Sim-Animal-Ind-274",20,"!"
"Sim-Animal-Ind-274",30,"!"
"Sim-Animal-Ind-274",40,"!"
"Sim-Animal-Ind-274",50,"!"
"Sim-Animal-Ind-274",60,"A4"
"Sim-Animal-Ind-274",70,"!"
"Sim-Animal-Ind-274",80,"!"
"Sim-Animal-Ind-274",90,"!"
"Sim-Animal-Ind-274",100,"!"
"Sim-Animal-Ind-275",10,"!"
"Sim-Animal-Ind-275",20,"!"
"Sim-Animal-Ind-275",30,"!"
"Sim-Animal-Ind-275",40,"!"
"Sim-Animal-Ind-275",50,"!"
"Sim-Animal-Ind-275",60,"A4"
"Sim-Animal-Ind-275",70,"A10+"
"Sim-Animal-Ind-275",80,"A10+"
"Sim-Animal-Ind-275",90,"A10+"
"Sim-Animal-Ind-275",100,"!"
"Sim-Animal-Ind-276",10,"!"
"Sim-Animal-Ind-276",20,"!"
"Sim-Animal-Ind-276",30,"!"
"Sim-Animal-Ind-276",40,"!"
"Sim-Animal-Ind-276",50,"!"
"Sim-Animal-Ind-276",60,"A4"
"Sim-Animal-Ind-276",70,"!"
"Sim-Animal-Ind-276",80,"!"
"Sim-Animal-Ind-276",90,"!"
"Sim-Animal-Ind-276",100,"!"
"Sim-Animal-Ind-277",10,"!"
"Sim-Animal-Ind-277",20,"!"
"Sim-Animal-Ind-277",30,"!"
"Sim-Animal-Ind-277",40,"!"
"Sim-Animal-Ind-277",50,"!"
"Sim-Animal-Ind-277",60,"A4"
"Sim-Animal-Ind-277",70,"A10+"
"Sim-Animal-Ind-277",80,"A10+"
"Sim-Animal-Ind-277",90,"!"
"Sim-Animal-Ind-277",100,"!"
"Sim-Animal-Ind-278",10,"!"
"Sim-Animal-Ind-278",20,"!"
"Sim-Animal-Ind-278",30,"!"
"Sim-Animal-Ind-278",40,"!"
"Sim-Animal-Ind-278",50,"!"
"Sim-Animal-Ind-278",60,"A4"
"Sim-Animal-Ind-278",70,"!"
"Sim-Animal-Ind-278",80,"!"
"Sim-Animal-Ind-278",90,"!"
"Sim-Animal-Ind-278",100,"!"
"Sim-Animal-Ind-279",10,"!"
"Sim-Animal-Ind-279",20,"!"
"Sim-Animal-Ind-279",30,"!"
"Sim-Animal-Ind-279",40,"!"
"Sim-Animal-Ind-279",50,"!"
"Sim-Animal-Ind-279",60,"A4"
"Sim-Animal-Ind-279",70,"!"
"Sim-Animal-Ind-279",80,"!"
"Sim-Animal-Ind-279",90,"!"
"Sim-Animal-Ind-279",100,"!"
"Sim-Animal-Ind-280",10,"!"
"Sim-Animal-Ind-280",20,"!"
"Sim-Animal-Ind-280",30,"!"
"Sim-Animal-Ind-280",40,"!"
"Sim-Animal-Ind-280",50,"!"
"Sim-Animal-Ind-280",60,"A4"
"Sim-Animal-Ind-280",70,"A10+"
"Sim-Animal-Ind-280",80,"A10+"
"Sim-Animal-Ind-280",90,"A10+"
"Sim-Animal-Ind-280",100,"A10+"
"Sim-Animal-Ind-281",10,"!"
"Sim-Animal-Ind-281",20,"!"
"Sim-Animal-Ind-281",30,"!"
"Sim-Animal-Ind-281",40,"!"
"Sim-Animal-Ind-281",50,"!"
"Sim-Animal-Ind-281",60,"A4"
"Sim-Animal-Ind-281",70,"A10+"
"Sim-Animal-Ind-281",80,"A10+"
"Sim-Animal-Ind-281",90,"A10+"
"Sim-Animal-Ind-281",100,"A10+"
"Sim-Animal-Ind-282",10,"!"
"Sim-Animal-Ind-282",20,"!"
"Sim-Animal-Ind-282",30,"!"
"Sim-Animal-Ind-282",40,"!"
"Sim-Animal-Ind-282",50,"!"
"Sim-Animal-Ind-282",60,"A4"
"Sim-Animal-Ind-282",70,"!"
"Sim-Animal-Ind-282",80,"!"
"Sim-Animal-Ind-282",90,"!"
"Sim-Animal-Ind-282",100,"!"
"Sim-Animal-Ind-283",10,"!"
"Sim-Animal-Ind-283",20,"!"
"Sim-Animal-Ind-283",30,"!"
"Sim-Animal-Ind-283",40,"!"
"Sim-Animal-Ind-283",50,"!"
"Sim-Animal-Ind-283",60,"A4"
"Sim-Animal-Ind-283",70,"!"
"Sim-Animal-Ind-283",80,"!"
"Sim-Animal-Ind-283",90,"!"
"Sim-Animal-Ind-283",100,"!"
"Sim-Animal-Ind-284",10,"!"
"Sim-Animal-Ind-284",20,"!"
"Sim-Animal-Ind-284",30,"!"
"Sim-Animal-Ind-284",40,"!"
"Sim-Animal-Ind-284",50,"!"
"Sim-Animal-Ind-284",60,"A4"
"Sim-Animal-Ind-284",70,"!"
"Sim-Animal-Ind-284",80,"!"
"Sim-Animal-Ind-284",90,"!"
"Sim-Animal-Ind-284",100,"!"
"Sim-Animal-Ind-285",10,"!"
"Sim-Animal-Ind-285",20,"!"
"Sim-Animal-Ind-285",30,"!"
"Sim-Animal-Ind-285",40,"!"
"Sim-Animal-Ind-285",50,"!"
"Sim-Animal-Ind-285",60,"A4"
"Sim-Animal-Ind-285",70,"A10+"
"Sim-Animal-Ind-285",80,"!"
"Sim-Animal-Ind-285",90,"!"
"Sim-Animal-Ind-285",100,"!"
"Sim-Animal-Ind-286",10,"!"
"Sim-Animal-Ind-286",20,"!"
"Sim-Animal-Ind-286",30,"!"
"Sim-Animal-Ind-286",40,"!"
"Sim-Animal-Ind-286",50,"!"
"Sim-Animal-Ind-286",60,"A4"
"Sim-Animal-Ind-286",70,"!"
"Sim-Animal-Ind-286",80,"!"
"Sim-Animal-Ind-286",90,"!"
"Sim-Animal-Ind-286",100,"!"
"Sim-Animal-Ind-287",10,"!"
"Sim-Animal-Ind-287",20,"!"
"Sim-Animal-Ind-287",30,"!"
"Sim-Animal-Ind-287",40,"!"
"Sim-Animal-Ind-287",50,"!"
"Sim-Animal-Ind-287",60,"!"
"Sim-Animal-Ind-287",70,"!"
"Sim-Animal-Ind-287",80,"!"
"Sim-Animal-Ind-287",90,"!"
"Sim-Animal-Ind-287",100,"!"
"Sim-Animal-Ind-288",10,"!"
"Sim-Animal-Ind-288",20,"!"
"Sim-Animal-Ind-288",30,"!"
"Sim-Animal-Ind-288",40,"!"
"Sim-Animal-Ind-288",50,"!"
"Sim-Animal-Ind-288",60,"A4"
"Sim-Animal-Ind-288",70,"!"
"Sim-Animal-Ind-288",80,"!"
"Sim-Animal-Ind-288",90,"!"
"Sim-Animal-Ind-288",100,"!"
"Sim-Animal-Ind-289",10,"!"
"Sim-Animal-Ind-289",20,"!"
"Sim-Animal-Ind-289",30,"!"
"Sim-Animal-Ind-289",40,"!"
"Sim-Animal-Ind-289",50,"!"
"Sim-Animal-Ind-289",60,"!"
"Sim-Animal-Ind-289",70,"!"
"Sim-Animal-Ind-289",80,"!"
"Sim-Animal-Ind-289",90,"!"
"Sim-Animal-Ind-289",100,"!"
"Sim-Animal-Ind-290",10,"!"
"Sim-Animal-Ind-290",20,"!"
"Sim-Animal-Ind-290",30,"!"
"Sim-Animal-Ind-290",40,"!"
"Sim-Animal-Ind-290",50,"!"
"Sim-Animal-Ind-290",60,"A4"
"Sim-Animal-Ind-290",70,"A10+"
"Sim-Animal-Ind-290",80,"!"
"Sim-Animal-Ind-290",90,"!"
"Sim-Animal-Ind-290",100,"!"
"Sim-Animal-Ind-291",10,"!"
"Sim-Animal-Ind-291",20,"!"
"Sim-Animal-Ind-291",30,"!"
"Sim-Animal-Ind-291",40,"!"
"Sim-Animal-Ind-291",50,"!"
"Sim-Animal-Ind-291",60,"A4"
"Sim-Animal-Ind-291",70,"A10+"
"Sim-Animal-Ind-291",80,"A10+"
"Sim-Animal-Ind-291",90,"A10+"
"Sim-Animal-Ind-291",100,"A10+"
"Sim-Animal-Ind-292",10,"!"
"Sim-Animal-Ind-292",20,"!"
"Sim-Animal-Ind-292",30,"!"
"Sim-Animal-Ind-292",40,"!"
"Sim-Animal-Ind-292",50,"!"
"Sim-Animal-Ind-292",60,"A4"
"Sim-Animal-Ind-292",70,"A10+"
"Sim-Animal-Ind-292",80,"A10+"
"Sim-Animal-Ind-292",90,"!"
"Sim-Animal-Ind-292",100,"!"
"Sim-Animal-Ind-293",10,"!"
"Sim-Animal-Ind-293",20,"!"
"Sim-Animal-Ind-293",30,"!"
"Sim-Animal-Ind-293",40,"!"
"Sim-Animal-Ind-293",50,"!"
"Sim-Animal-Ind-293",60,"A4"
"Sim-Animal-Ind-293",70,"A10+"
"Sim-Animal-Ind-293",80,"A10+"
"Sim-Animal-Ind-293",90,"!"
"Sim-Animal-Ind-293",100,"!"
"Sim-Animal-Ind-294",10,"!"
"Sim-Animal-Ind-294",20,"!"
"Sim-Animal-Ind-294",30,"!"
"Sim-Animal-Ind-294",40,"!"
"Sim-Animal-Ind-294",50,"!"
"Sim-Animal-Ind-294",60,"A4"
"Sim-Animal-Ind-294",70,"A10+"
"Sim-Animal-Ind-294",80,"A10+"
"Sim-Animal-Ind-294",90,"!"
"Sim-Animal-Ind-294",100,"!"
"Sim-Animal-Ind-295",10,"!"
"Sim-Animal-Ind-295",20,"!"
"Sim-Animal-Ind-295",30,"!"
"Sim-Animal-Ind-295",40,"!"
"Sim-Animal-Ind-295",50,"!"
"Sim-Animal-Ind-295",60,"A4"
"Sim-Animal-Ind-295",70,"!"
"Sim-Animal-Ind-295",80,"!"
"Sim-Animal-Ind-295",90,"!"
"Sim-Animal-Ind-295",100,"!"
"Sim-Animal-Ind-296",10,"!"
"Sim-Animal-Ind-296",20,"!"
"Sim-Animal-Ind-296",30,"!"
"Sim-Animal-Ind-296",40,"!"
"Sim-Animal-Ind-296",50,"!"
"Sim-Animal-Ind-296",60,"A4"
"Sim-Animal-Ind-296",70,"!"
"Sim-Animal-Ind-296",80,"!"
"Sim-Animal-Ind-296",90,"!"
"Sim-Animal-Ind-296",100,"!"
"Sim-Animal-Ind-297",10,"!"
"Sim-Animal-Ind-297",20,"!"
"Sim-Animal-Ind-297",30,"!"
"Sim-Animal-Ind-297",40,"!"
"Sim-Animal-Ind-297",50,"!"
"Sim-Animal-Ind-297",60,"A4"
"Sim-Animal-Ind-297",70,"!"
"Sim-Animal-Ind-297",80,"!"
"Sim-Animal-Ind-297",90,"!"
"Sim-Animal-Ind-297",100,"!"
"Sim-Animal-Ind-298",10,"!"
"Sim-Animal-Ind-298",20,"!"
"Sim-Animal-Ind-298",30,"!"
"Sim-Animal-Ind-298",40,"!"
"Sim-Animal-Ind-298",50,"!"
"Sim-Animal-Ind-298",60,"A4"
"Sim-Animal-Ind-298",70,"!"
"Sim-Animal-Ind-298",80,"!"
"Sim-Animal-Ind-298",90,"!"
"Sim-Animal-Ind-298",100,"!"
"Sim-Animal-Ind-299",10,"!"
"Sim-Animal-Ind-299",20,"!"
"Sim-Animal-Ind-299",30,"!"
"Sim-Animal-Ind-299",40,"!"
"Sim-Animal-Ind-299",50,"!"
"Sim-Animal-Ind-299",60,"!"
"Sim-Animal-Ind-299",70,"!"
"Sim-Animal-Ind-299",80,"!"
"Sim-Animal-Ind-299",90,"!"
"Sim-Animal-Ind-299",100,"!"
"Sim-Animal-Ind-300",10,"!"
"Sim-Animal-Ind-300",20,"!"
"Sim-Animal-Ind-300",30,"!"
"Sim-Animal-Ind-300",40,"!"
"Sim-Animal-Ind-300",50,"!"
"Sim-Animal-Ind-300",60,"!"
"Sim-Animal-Ind-300",70,"!"
"Sim-Animal-Ind-300",80,"!"
"Sim-Animal-Ind-300",90,"!"
"Sim-Animal-Ind-300",100,"!"
"Sim-Animal-Ind-301",10,"!"
"Sim-Animal-Ind-301",20,"!"
"Sim-Animal-Ind-301",30,"!"
"Sim-Animal-Ind-301",40,"!"
"Sim-Animal-Ind-301",50,"!"
"Sim-Animal-Ind-301",60,"A4"
"Sim-Animal-Ind-301",70,"A10+"
"Sim-Animal-Ind-301",80,"!"
"Sim-Animal-Ind-301",90,"!"
"Sim-Animal-Ind-301",100,"!"
"Sim-Animal-Ind-302",10,"!"
"Sim-Animal-Ind-302",20,"!"
"Sim-Animal-Ind-302",30,"!"
"Sim-Animal-Ind-302",40,"!"
"Sim-Animal-Ind-302",50,"!"
"Sim-Animal-Ind-302",60,"A4"
"Sim-Animal-Ind-302",70,"!"
"Sim-Animal-Ind-302",80,"!"
"Sim-Animal-Ind-302",90,"!"
"Sim-Animal-Ind-302",100,"!"
"Sim-Animal-Ind-303",10,"!"
"Sim-Animal-Ind-303",20,"!"
"Sim-Animal-Ind-303",30,"!"
"Sim-Animal-Ind-303",40,"!"
"Sim-Animal-Ind-303",50,"!"
"Sim-Animal-Ind-303",60,"A4"
"Sim-Animal-Ind-303",70,"A10+"
"Sim-Animal-Ind-303",80,"!"
"Sim-Animal-Ind-303",90,"!"
"Sim-Animal-Ind-303",100,"!"
"Sim-Animal-Ind-304",10,"!"
"Sim-Animal-Ind-304",20,"!"
"Sim-Animal-Ind-304",30,"!"
"Sim-Animal-Ind-304",40,"!"
"Sim-Animal-Ind-304",50,"!"
"Sim-Animal-Ind-304",60,"A4"
"Sim-Animal-Ind-304",70,"!"
"Sim-Animal-Ind-304",80,"!"
"Sim-Animal-Ind-304",90,"!"
"Sim-Animal-Ind-304",100,"!"
"Sim-Animal-Ind-305",10,"!"
"Sim-Animal-Ind-305",20,"!"
"Sim-Animal-Ind-305",30,"!"
"Sim-Animal-Ind-305",40,"!"
"Sim-Animal-Ind-305",50,"!"
"Sim-Animal-Ind-305",60,"!"
"Sim-Animal-Ind-305",70,"!"
"Sim-Animal-Ind-305",80,"!"
"Sim-Animal-Ind-305",90,"!"
"Sim-Animal-Ind-305",100,"!"
"Sim-Animal-Ind-306",10,"!"
"Sim-Animal-Ind-306",20,"!"
"Sim-Animal-Ind-306",30,"!"
"Sim-Animal-Ind-306",40,"!"
"Sim-Animal-Ind-306",50,"!"
"Sim-Animal-Ind-306",60,"A4"
"Sim-Animal-Ind-306",70,"A10+"
"Sim-Animal-Ind-306",80,"A10+"
"Sim-Animal-Ind-306",90,"A10+"
"Sim-Animal-Ind-306",100,"A10+"
"Sim-Animal-Ind-307",10,"!"
"Sim-Animal-Ind-307",20,"!"
"Sim-Animal-Ind-307",30,"!"
"Sim-Animal-Ind-307",40,"!"
"Sim-Animal-Ind-307",50,"!"
"Sim-Animal-Ind-307",60,"A4"
"Sim-Animal-Ind-307",70,"A10+"
"Sim-Animal-Ind-307",80,"A10+"
"Sim-Animal-Ind-307",90,"A10+"
"Sim-Animal-Ind-307",100,"!"
"Sim-Animal-Ind-308",10,"!"
"Sim-Animal-Ind-308",20,"!"
"Sim-Animal-Ind-308",30,"!"
"Sim-Animal-Ind-308",40,"!"
"Sim-Animal-Ind-308",50,"!"
"Sim-Animal-Ind-308",60,"A4"
"Sim-Animal-Ind-308",70,"A10+"
"Sim-Animal-Ind-308",80,"!"
"Sim-Animal-Ind-308",90,"!"
"Sim-Animal-Ind-308",100,"!"
"Sim-Animal-Ind-309",10,"!"
"Sim-Animal-Ind-309",20,"!"
"Sim-Animal-Ind-309",30,"!"
"Sim-Animal-Ind-309",40,"!"
"Sim-Animal-Ind-309",50,"!"
"Sim-Animal-Ind-309",60,"A4"
"Sim-Animal-Ind-309",70,"A10+"
"Sim-Animal-Ind-309",80,"!"
"Sim-Animal-Ind-309",90,"!"
"Sim-Animal-Ind-309",100,"!"
"Sim-Animal-Ind-310",10,"!"
"Sim-Animal-Ind-310",20,"!"
"Sim-Animal-Ind-310",30,"!"
"Sim-Animal-Ind-310",40,"!"
"Sim-Animal-Ind-310",50,"!"
"Sim-Animal-Ind-310",60,"!"
"Sim-Animal-Ind-310",70,"!"
"Sim-Animal-Ind-310",80,"!"
"Sim-Animal-Ind-310",90,"!"
"Sim-Animal-Ind-310",100,"!"
"Sim-Animal-Ind-311",10,"!"
"Sim-Animal-Ind-311",20,"!"
"Sim-Animal-Ind-311",30,"!"
"Sim-Animal-Ind-311",40,"!"
"Sim-Animal-Ind-311",50,"!"
"Sim-Animal-Ind-311",60,"A4"
"Sim-Animal-Ind-311",70,"A10+"
"Sim-Animal-Ind-311",80,"A10+"
"Sim-Animal-Ind-311",90,"A10+"
"Sim-Animal-Ind-311",100,"A10+"
"Sim-Animal-Ind-312",10,"!"
"Sim-Animal-Ind-312",20,"!"
"Sim-Animal-Ind-312",30,"!"
"Sim-Animal-Ind-312",40,"!"
"Sim-Animal-Ind-312",50,"!"
"Sim-Animal-Ind-312",60,"A4"
"Sim-Animal-Ind-312",70,"!"
"Sim-Animal-Ind-312",80,"!"
"Sim-Animal-Ind-312",90,"!"
"Sim-Animal-Ind-312",100,"!"
"Sim-Animal-Ind-313",10,"!"
"Sim-Animal-Ind-313",20,"!"
"Sim-Animal-Ind-313",30,"!"
"Sim-Animal-Ind-313",40,"!"
"Sim-Animal-Ind-313",50,"!"
"Sim-Animal-Ind-313",60,"A4"
"Sim-Animal-Ind-313",70,"A10+"
"Sim-Animal-Ind-313",80,"!"
"Sim-Animal-Ind-313",90,"!"
"Sim-Animal-Ind-313",100,"!"
"Sim-Animal-Ind-314",10,"!"
"Sim-Animal-Ind-314",20,"!"
"Sim-Animal-Ind-314",30,"!"
"Sim-Animal-Ind-314",40,"!"
"Sim-Animal-Ind-314",50,"!"
"Sim-Animal-Ind-314",60,"A4"
"Sim-Animal-Ind-314",70,"A10+"
"Sim-Animal-Ind-314",80,"A10+"
"Sim-Animal-Ind-314",90,"!"
"Sim-Animal-Ind-314",100,"!"
"Sim-Animal-Ind-315",10,"!"
"Sim-Animal-Ind-315",20,"!"
"Sim-Animal-Ind-315",30,"!"
"Sim-Animal-Ind-315",40,"!"
"Sim-Animal-Ind-315",50,"!"
"Sim-Animal-Ind-315",60,"A4"
"Sim-Animal-Ind-315",70,"!"
"Sim-Animal-Ind-315",80,"!"
"Sim-Animal-Ind-315",90,"!"
"Sim-Animal-Ind-315",100,"!"
"Sim-Animal-Ind-316",10,"!"
"Sim-Animal-Ind-316",20,"!"
"Sim-Animal-Ind-316",30,"!"
"Sim-Animal-Ind-316",40,"!"
"Sim-Animal-Ind-316",50,"!"
"Sim-Animal-Ind-316",60,"A4"
"Sim-Animal-Ind-316",70,"A10+"
"Sim-Animal-Ind-316",80,"A10+"
"Sim-Animal-Ind-316",90,"!"
"Sim-Animal-Ind-316",100,"!"
"Sim-Animal-Ind-317",10,"!"
"Sim-Animal-Ind-317",20,"!"
"Sim-Animal-Ind-317",30,"!"
"Sim-Animal-Ind-317",40,"!"
"Sim-Animal-Ind-317",50,"!"
"Sim-Animal-Ind-317",60,"A1"
"Sim-Animal-Ind-317",70,"A10+"
"Sim-Animal-Ind-317",80,"!"
"Sim-Animal-Ind-317",90,"!"
"Sim-Animal-Ind-317",100,"!"
"Sim-Animal-Ind-318",10,"!"
"Sim-Animal-Ind-318",20,"!"
"Sim-Animal-Ind-318",30,"!"
"Sim-Animal-Ind-318",40,"!"
"Sim-Animal-Ind-318",50,"!"
"Sim-Animal-Ind-318",60,"A1"
"Sim-Animal-Ind-318",70,"A10+"
"Sim-Animal-Ind-318",80,"!"
"Sim-Animal-Ind-318",90,"!"
"Sim-Animal-Ind-318",100,"!"
"Sim-Animal-Ind-319",10,"!"
"Sim-Animal-Ind-319",20,"!"
"Sim-Animal-Ind-319",30,"!"
"Sim-Animal-Ind-319",40,"!"
"Sim-Animal-Ind-319",50,"!"
"Sim-Animal-Ind-319",60,"A1"
"Sim-Animal-Ind-319",70,"!"
"Sim-Animal-Ind-319",80,"!"
"Sim-Animal-Ind-319",90,"!"
"Sim-Animal-Ind-319",100,"!"
"Sim-Animal-Ind-320",10,"!"
"Sim-Animal-Ind-320",20,"!"
"Sim-Animal-Ind-320",30,"!"
"Sim-Animal-Ind-320",40,"!"
"Sim-Animal-Ind-320",50,"!"
"Sim-Animal-Ind-320",60,"A1"
"Sim-Animal-Ind-320",70,"!"
"Sim-Animal-Ind-320",80,"!"
"Sim-Animal-Ind-320",90,"!"
"Sim-Animal-Ind-320",100,"!"
"Sim-Animal-Ind-321",10,"!"
"Sim-Animal-Ind-321",20,"!"
"Sim-Animal-Ind-321",30,"!"
"Sim-Animal-Ind-321",40,"!"
"Sim-Animal-Ind-321",50,"!"
"Sim-Animal-Ind-321",60,"!"
"Sim-Animal-Ind-321",70,"!"
"Sim-Animal-Ind-321",80,"!"
"Sim-Animal-Ind-321",90,"!"
"Sim-Animal-Ind-321",100,"!"
"Sim-Animal-Ind-322",10,"!"
"Sim-Animal-Ind-322",20,"!"
"Sim-Animal-Ind-322",30,"!"
"Sim-Animal-Ind-322",40,"!"
"Sim-Animal-Ind-322",50,"!"
"Sim-Animal-Ind-322",60,"!"
"Sim-Animal-Ind-322",70,"!"
"Sim-Animal-Ind-322",80,"!"
"Sim-Animal-Ind-322",90,"!"
"Sim-Animal-Ind-322",100,"!"
"Sim-Animal-Ind-323",10,"!"
"Sim-Animal-Ind-323",20,"!"
"Sim-Animal-Ind-323",30,"!"
"Sim-Animal-Ind-323",40,"!"
"Sim-Animal-Ind-323",50,"!"
"Sim-Animal-Ind-323",60,"A1"
"Sim-Animal-Ind-323",70,"!"
"Sim-Animal-Ind-323",80,"!"
"Sim-Animal-Ind-323",90,"!"
"Sim-Animal-Ind-323",100,"!"
"Sim-Animal-Ind-324",10,"!"
"Sim-Animal-Ind-324",20,"!"
"Sim-Animal-Ind-324",30,"!"
"Sim-Animal-Ind-324",40,"!"
"Sim-Animal-Ind-324",50,"!"
"Sim-Animal-Ind-324",60,"A1"
"Sim-Animal-Ind-324",70,"A10+"
"Sim-Animal-Ind-324",80,"!"
"Sim-Animal-Ind-324",90,"!"
"Sim-Animal-Ind-324",100,"!"
"Sim-Animal-Ind-325",10,"!"
"Sim-Animal-Ind-325",20,"!"
"Sim-Animal-Ind-325",30,"!"
"Sim-Animal-Ind-325",40,"!"
"Sim-Animal-Ind-325",50,"!"
"Sim-Animal-Ind-325",60,"A1"
"Sim-Animal-Ind-325",70,"A10+"
"Sim-Animal-Ind-325",80,"A10+"
"Sim-Animal-Ind-325",90,"A10+"
"Sim-Animal-Ind-325",100,"!"
"Sim-Animal-Ind-326",10,"!"
"Sim-Animal-Ind-326",20,"!"
"Sim-Animal-Ind-326",30,"!"
"Sim-Animal-Ind-326",40,"!"
"Sim-Animal-Ind-326",50,"!"
"Sim-Animal-Ind-326",60,"A1"
"Sim-Animal-Ind-326",70,"A10+"
"Sim-Animal-Ind-326",80,"A10+"
"Sim-Animal-Ind-326",90,"!"
"Sim-Animal-Ind-326",100,"!"
"Sim-Animal-Ind-327",10,"!"
"Sim-Animal-Ind-327",20,"!"
"Sim-Animal-Ind-327",30,"!"
"Sim-Animal-Ind-327",40,"!"
"Sim-Animal-Ind-327",50,"!"
"Sim-Animal-Ind-327",60,"A1"
"Sim-Animal-Ind-327",70,"A10+"
"Sim-Animal-Ind-327",80,"A10+"
"Sim-Animal-Ind-327",90,"!"
"Sim-Animal-Ind-327",100,"!"
"Sim-Animal-Ind-328",10,"!"
"Sim-Animal-Ind-328",20,"!"
"Sim-Animal-Ind-328",30,"!"
"Sim-Animal-Ind-328",40,"!"
"Sim-Animal-Ind-328",50,"!"
"Sim-Animal-Ind-328",60,"A1"
"Sim-Animal-Ind-328",70,"A10+"
